work_group_id	review_path	source_anchor	thread_count	claim_group_count	pull_request_count	merged_pull_request_threads	closed_pull_request_threads	open_pull_request_threads	current_threads	outdated_threads	oldest_thread_created_at	newest_thread_created_at	representative_thread_id	classification_state	next_action
work-r3v-native-object-lifetime-test-c-check-buffer-view-refusal-d0443dcccacc	src/amd/r300/vulkan/tests/r3v_native_object_lifetime_test.c	check buffer view refusal const struct fixture f	2	2	1	2	0	0	2	0	2026-08-24T23:54:43Z	2026-08-24T23:54:43Z	PRRT_kwDOR3YK5M6b5AeL	unassessed	inspect-current-main-and-history
work-r3v-native-plan-replay-c-original-line-312-f82b45a60da4	src/amd/r300/vulkan/r3v_native_plan_replay.c	original line 312	1	1	1	1	0	0	1	0	2026-08-24T23:58:32Z	2026-08-24T23:58:32Z	PRRT_kwDOR3YK5M6b5DPR	unassessed	inspect-current-main-and-history
work-r3v-native-plan-replay-c-original-line-337-b827ec677364	src/amd/r300/vulkan/r3v_native_plan_replay.c	original line 337	1	1	1	1	0	0	1	0	2026-08-24T23:58:32Z	2026-08-24T23:58:32Z	PRRT_kwDOR3YK5M6b5DPT	unassessed	inspect-current-main-and-history
work-r3v-native-plan-replay-c-original-line-439-c1cf6d11df95	src/amd/r300/vulkan/r3v_native_plan_replay.c	original line 439	1	1	1	1	0	0	1	0	2026-08-25T00:08:24Z	2026-08-25T00:08:24Z	PRRT_kwDOR3YK5M6b5JqL	unassessed	inspect-current-main-and-history
work-r3v-native-plan-replay-c-original-line-445-daef06a017b1	src/amd/r300/vulkan/r3v_native_plan_replay.c	original line 445	1	1	1	1	0	0	1	0	2026-08-25T00:08:24Z	2026-08-25T00:08:24Z	PRRT_kwDOR3YK5M6b5JqG	unassessed	inspect-current-main-and-history
work-r3v-native-transfer-ops-test-c-check-texel-formats-const-8da4f5f6f360	src/amd/r300/vulkan/tests/r3v_native_transfer_ops_test.c	check texel formats const struct fixture f	2	2	1	2	0	0	1	1	2026-08-25T00:18:00Z	2026-08-25T00:35:10Z	PRRT_kwDOR3YK5M6b5QBD	unassessed	inspect-current-main-and-history
work-r3v-rename-ratchet-py-original-line-66-e836827155a4	src/amd/r300/vulkan/tests/r3v_rename_ratchet.py	original line 66	1	1	1	1	0	0	1	0	2026-08-25T00:31:25Z	2026-08-25T00:31:25Z	PRRT_kwDOR3YK5M6b5amq	unassessed	inspect-current-main-and-history
work-r3v-host-model-fail-decomposition-md-population-plausibly-does-9c7c6af223b6	docs/hardware/r3v-host-model-fail-decomposition.md	population plausibly does	1	1	1	1	0	0	1	0	2026-08-25T00:35:10Z	2026-08-25T00:35:10Z	PRRT_kwDOR3YK5M6b5dEM	unassessed	inspect-current-main-and-history
work-r3v-host-model-fail-decomposition-md-pr-sized-rung-and-f176e3226d5a	docs/hardware/r3v-host-model-fail-decomposition.md	pr sized rung and bundling any of them into pr 1 would put a	2	2	1	2	0	0	2	0	2026-08-25T00:35:10Z	2026-08-25T00:35:10Z	PRRT_kwDOR3YK5M6b5dEI	unassessed	inspect-current-main-and-history
work-r3v-native-image-c-r3v-createimage-vkdevice-device-const-vkimagecreatein-9e4f03d70557	src/amd/r300/vulkan/r3v_native_image.c	r3v createimage vkdevice device const vkimagecreateinfo pcreateinfo	5	5	4	5	0	0	5	0	2026-08-25T00:35:10Z	2026-08-26T06:29:15Z	PRRT_kwDOR3YK5M6b5dEU	unassessed	inspect-current-main-and-history
work-r3v-conformance-runner-py-def-run-mode-expect-dmesg-after-a8998dfa7053	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def run mode expect dmesg after none dso none cases caselist	1	1	1	1	0	0	1	0	2026-08-25T02:34:52Z	2026-08-25T02:34:52Z	PRRT_kwDOR3YK5M6b6xcT	unassessed	inspect-current-main-and-history
work-readme-md-passes-timeout-the-receipt-keeps-the-exit-code-df650aaceb7c	src/amd/r300/vulkan/README.md	passes timeout the receipt keeps the exit code that named the	2	2	1	2	0	0	2	0	2026-08-25T03:10:43Z	2026-08-25T03:10:43Z	PRRT_kwDOR3YK5M6b7H--	unassessed	inspect-current-main-and-history
work-r3v-conformance-nonpass-ledger-tsv-compatibility-warning-compatibilitywa-11f73e62f22b	src/amd/r300/vulkan/tests/r3v_conformance_nonpass_ledger.tsv	compatibility warning compatibilitywarning deqp vk accepted deqp compatibi	2	2	2	2	0	0	2	0	2026-08-25T03:18:02Z	2026-08-26T06:26:16Z	PRRT_kwDOR3YK5M6b7Ma6	unassessed	inspect-current-main-and-history
work-r3v-host-model-fail-decomposition-md-before-deqp-vk-memory-2207c737ccd3	docs/hardware/r3v-host-model-fail-decomposition.md	before deqp vk memory pipeline barrier moves off fail 100	4	4	1	4	0	0	4	0	2026-08-25T03:18:02Z	2026-08-25T03:18:02Z	PRRT_kwDOR3YK5M6b7Ma-	unassessed	inspect-current-main-and-history
work-r300-compute-verb-c-original-line-8-3ba8d99dcd64	src/amd/r300/common/r300_compute_verb.c	original line 8	1	1	1	1	0	0	1	0	2026-08-25T04:40:18Z	2026-08-25T04:40:18Z	PRRT_kwDOR3YK5M6b8BBz	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-619-c998804756c8	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 619	1	1	1	1	0	0	1	0	2026-08-25T04:40:18Z	2026-08-25T04:40:18Z	PRRT_kwDOR3YK5M6b8BBs	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-711-8d2c603623ed	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 711	1	1	1	1	0	0	0	1	2026-08-25T04:40:18Z	2026-08-25T04:40:18Z	PRRT_kwDOR3YK5M6b8BBv	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-247-d7bee3fa451e	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 247	1	1	1	1	0	0	0	1	2026-08-25T04:40:19Z	2026-08-25T04:40:19Z	PRRT_kwDOR3YK5M6b8BB5	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-517-e8c56b550af3	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 517	1	1	1	1	0	0	1	0	2026-08-25T04:40:19Z	2026-08-25T04:40:19Z	PRRT_kwDOR3YK5M6b8BB1	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-701-2a4f32eebe97	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 701	1	1	1	1	0	0	1	0	2026-08-25T04:40:19Z	2026-08-25T04:40:19Z	PRRT_kwDOR3YK5M6b8BCA	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-736-33d2d9e2f1c0	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 736	1	1	1	1	0	0	1	0	2026-08-25T04:40:19Z	2026-08-25T04:40:19Z	PRRT_kwDOR3YK5M6b8BB6	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-113-eed1c540ee22	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 113	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKl	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-269-c4e6a6daf118	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 269	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKp	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-308-dbee20dcaea1	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 308	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKd	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-445-b1e4555148b3	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 445	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKw	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-496-e2251cc15561	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 496	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JK0	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-552-fcd27aa8590b	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 552	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKt	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-618-7ec56d7c989e	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 618	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JK1	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-627-75d1854ef9fc	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 627	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKg	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-818-4272033268ec	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 818	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKi	unassessed	inspect-current-main-and-history
work-rs482-gpu-compute-substrate-atlas-md-original-line-92-14f428ed3e5a	docs/hardware/rs482-gpu-compute-substrate-atlas.md	original line 92	1	1	1	1	0	0	1	0	2026-08-25T04:52:28Z	2026-08-25T04:52:28Z	PRRT_kwDOR3YK5M6b8JKk	unassessed	inspect-current-main-and-history
work-r3v-native-plan-compose-shard-py-original-line-66-37f563bfa65c	src/amd/r300/vulkan/tests/r3v_native_plan_compose_shard.py	original line 66	1	1	1	1	0	0	0	1	2026-08-25T04:57:06Z	2026-08-25T04:57:06Z	PRRT_kwDOR3YK5M6b8Mgm	unassessed	inspect-current-main-and-history
work-r3v-native-plan-compose-shard-py-original-line-160-77fe4067abcc	src/amd/r300/vulkan/tests/r3v_native_plan_compose_shard.py	original line 160	1	1	1	1	0	0	1	0	2026-08-25T05:19:08Z	2026-08-25T05:19:08Z	PRRT_kwDOR3YK5M6b8cX2	unassessed	inspect-current-main-and-history
work-r3v-native-plan-capture-c-r3v-native-plan-capture-init-846f23753340	src/amd/r300/vulkan/r3v_native_plan_capture.c	r3v native plan capture init struct r3v native plan capture capture	1	1	1	1	0	0	1	0	2026-08-25T06:40:46Z	2026-08-25T06:40:46Z	PRRT_kwDOR3YK5M6b9gLt	unassessed	inspect-current-main-and-history
work-r3v-native-plan-capture-harness-c-main-int-argc-char-48d17a9f3e1f	src/amd/r300/vulkan/tests/r3v_native_plan_capture_harness.c	main int argc char argv	1	1	1	1	0	0	1	0	2026-08-25T06:40:46Z	2026-08-25T06:40:46Z	PRRT_kwDOR3YK5M6b9gLy	unassessed	inspect-current-main-and-history
work-r3v-native-plan-compose-shard-py-def-entry-count-tool-c557cafbe139	src/amd/r300/vulkan/tests/r3v_native_plan_compose_shard.py	def entry count tool path	1	1	1	1	0	0	1	0	2026-08-25T06:40:46Z	2026-08-25T06:40:46Z	PRRT_kwDOR3YK5M6b9gLm	unassessed	inspect-current-main-and-history
work-r3v-native-plan-compose-shard-py-def-sha256-file-path-9331d57f9284	src/amd/r300/vulkan/tests/r3v_native_plan_compose_shard.py	def sha256 file path	2	2	1	2	0	0	2	0	2026-08-25T06:40:46Z	2026-08-25T06:40:46Z	PRRT_kwDOR3YK5M6b9gLj	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-original-line-108-a474b61b681a	docs/hardware/r3v-current-program-status.md	original line 108	1	1	1	1	0	0	1	0	2026-08-25T08:13:16Z	2026-08-25T08:13:16Z	PRRT_kwDOR3YK5M6b_C-H	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-original-line-16-84f2eee6f540	docs/hardware/r3v-current-program-status.md	original line 16	1	1	1	1	0	0	1	0	2026-08-25T08:13:16Z	2026-08-25T08:13:16Z	PRRT_kwDOR3YK5M6b_C-N	unassessed	inspect-current-main-and-history
work-readme-md-records-shader-admission-r300-command-stream-construction-drm-8227acc0ac61	src/amd/r300/vulkan/README.md	records shader admission r300 command stream construction drm submission	2	2	1	2	0	0	2	0	2026-08-25T08:13:16Z	2026-08-25T08:13:16Z	PRRT_kwDOR3YK5M6b_C-B	unassessed	inspect-current-main-and-history
work-r3v-host-model-fail-decomposition-md-above-and-a-concurrent-5791d88e78d1	docs/hardware/r3v-host-model-fail-decomposition.md	above and a concurrent pr is landing opnot admission in	4	4	1	4	0	0	4	0	2026-08-25T08:49:28Z	2026-08-25T08:49:28Z	PRRT_kwDOR3YK5M6b_6o-	unassessed	inspect-current-main-and-history
work-readme-md-an-ib-and-r3v-native-plan-capture-record-ca987136b886	src/amd/r300/vulkan/README.md	an ib and r3v native plan capture record sees only command buffers	1	1	1	1	0	0	1	0	2026-08-25T08:49:28Z	2026-08-25T08:49:28Z	PRRT_kwDOR3YK5M6b_6on	unassessed	inspect-current-main-and-history
work-r3v-conformance-runner-py-def-evidence-class-env-host-icd-80efb943b220	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def evidence class env host icd	2	2	1	2	0	0	2	0	2026-08-25T13:11:34Z	2026-08-25T13:11:34Z	PRRT_kwDOR3YK5M6cFWo2	unassessed	inspect-current-main-and-history
work-r3v-conformance-runner-py-def-hazard-probe-e018b4523c20	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def hazard probe	3	3	2	3	0	0	3	0	2026-08-25T13:11:34Z	2026-08-28T02:20:49Z	PRRT_kwDOR3YK5M6cFWo7	unassessed	inspect-current-main-and-history
work-r3v-conformance-runner-py-original-line-155-92c9b29cafd6	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	original line 155	1	1	1	1	0	0	1	0	2026-08-25T13:11:34Z	2026-08-25T13:11:34Z	PRRT_kwDOR3YK5M6cFWpC	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-the-first-eleven-by-hazard-d9273b4bf88d	docs/hardware/r3v-current-program-status.md	the first eleven by hazard	1	1	1	1	0	0	1	0	2026-08-25T13:11:35Z	2026-08-25T13:11:35Z	PRRT_kwDOR3YK5M6cFWpP	unassessed	inspect-current-main-and-history
work-r3v-conformance-partition-tsv-order-slice-groups-hazard-required-evidenc-c3ade32f15e8	src/amd/r300/vulkan/tests/r3v_conformance_partition.tsv	order slice groups hazard required evidence	2	2	1	2	0	0	2	0	2026-08-25T13:19:52Z	2026-08-25T13:19:52Z	PRRT_kwDOR3YK5M6cFjZ6	unassessed	inspect-current-main-and-history
work-r3v-native-swapchain-absence-audit-py-original-line-32-300936af5b0e	src/amd/r300/vulkan/tests/r3v_native_swapchain_absence_audit.py	original line 32	1	1	1	1	0	0	1	0	2026-08-25T13:28:38Z	2026-08-25T13:28:38Z	PRRT_kwDOR3YK5M6cFxqP	unassessed	inspect-current-main-and-history
work-r3v-native-transfer-ops-test-c-check-optimal-tiling-const-e6548268d754	src/amd/r300/vulkan/tests/r3v_native_transfer_ops_test.c	check optimal tiling const struct fixture f	2	2	1	2	0	0	2	0	2026-08-25T13:28:38Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cFxqU	unassessed	inspect-current-main-and-history
work-r3v-wsi-init-comment-parity-audit-py-original-line-79-98b239906a2b	src/amd/r300/vulkan/tests/r3v_wsi_init_comment_parity_audit.py	original line 79	1	1	1	1	0	0	0	1	2026-08-25T13:28:38Z	2026-08-25T13:28:38Z	PRRT_kwDOR3YK5M6cFxqD	unassessed	inspect-current-main-and-history
work-r3v-wsi-registration-gate-audit-py-original-line-103-5149fc4d28ae	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	original line 103	1	1	1	1	0	0	1	0	2026-08-25T13:28:38Z	2026-08-25T13:28:38Z	PRRT_kwDOR3YK5M6cFxp-	unassessed	inspect-current-main-and-history
work-r3v-conformance-runner-py-def-planning-tracer-declared-3ff18605778c	src/amd/r300/vulkan/tests/r3v_conformance_runner.py	def planning tracer declared	2	2	1	2	0	0	2	0	2026-08-25T13:33:13Z	2026-08-25T13:33:13Z	PRRT_kwDOR3YK5M6cF4uB	unassessed	inspect-current-main-and-history
work-r3v-wsi-init-comment-parity-audit-py-original-line-111-9993064f4b80	src/amd/r300/vulkan/tests/r3v_wsi_init_comment_parity_audit.py	original line 111	1	1	1	1	0	0	1	0	2026-08-25T13:46:47Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cGMeD	unassessed	inspect-current-main-and-history
work-r3v-wsi-init-comment-parity-audit-py-original-line-117-4f503f728f3a	src/amd/r300/vulkan/tests/r3v_wsi_init_comment_parity_audit.py	original line 117	1	1	1	1	0	0	1	0	2026-08-25T13:46:47Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cGMdn	unassessed	inspect-current-main-and-history
work-r3v-wsi-registration-gate-audit-py-original-line-110-7b5384ca653d	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	original line 110	1	1	1	1	0	0	1	0	2026-08-25T13:46:47Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cGMdw	unassessed	inspect-current-main-and-history
work-r3v-wsi-registration-gate-audit-py-original-line-149-b786dd04e2af	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	original line 149	1	1	1	1	0	0	1	0	2026-08-25T13:46:47Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cGMeN	unassessed	inspect-current-main-and-history
work-r3v-wsi-registration-gate-audit-py-original-line-91-25a86dd0e819	src/amd/r300/vulkan/tests/r3v_wsi_registration_gate_audit.py	original line 91	1	1	1	1	0	0	1	0	2026-08-25T13:46:47Z	2026-08-25T13:46:47Z	PRRT_kwDOR3YK5M6cGMdg	unassessed	inspect-current-main-and-history
work-r3v-wsi-denominator-md-alone-would-not-open-slice-18-37139362050a	docs/hardware/r3v-wsi-denominator.md	alone would not open slice 18 because the group s non headless cases still	1	1	1	1	0	0	1	0	2026-08-25T13:46:48Z	2026-08-25T13:46:48Z	PRRT_kwDOR3YK5M6cGMel	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-the-preceding-receipts-are-r3v-68f2e1c7131b	docs/hardware/r3v-current-program-status.md	the preceding receipts are r3v command slice first target run rs482	3	3	1	3	0	0	3	0	2026-08-25T13:50:24Z	2026-08-25T13:50:24Z	PRRT_kwDOR3YK5M6cGRyz	unassessed	inspect-current-main-and-history
work-r3v-conformance-partition-py-def-slice-for-caselist-manifest-caselist-fe13771f9f25	src/amd/r300/vulkan/tests/r3v_conformance_partition.py	def slice for caselist manifest caselist path	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUng	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-commit-whose-state-a-revision-44bc7b5223a5	docs/hardware/r3v-current-program-status.md	commit whose state a revision of this table describes	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUnm	unassessed	inspect-current-main-and-history
work-r3v-kernel-deployment-reconcile-py-original-line-123-8bc5de8920b6	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	original line 123	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUnI	unassessed	inspect-current-main-and-history
work-r3v-kernel-deployment-reconcile-py-original-line-144-1b74a1753ba8	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	original line 144	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUnb	unassessed	inspect-current-main-and-history
work-r3v-kernel-deployment-reconcile-py-original-line-160-9313bacf33b1	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	original line 160	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUnQ	unassessed	inspect-current-main-and-history
work-r3v-kernel-deployment-reconcile-py-original-line-172-90a721b08006	src/amd/r300/vulkan/tests/r3v_kernel_deployment_reconcile.py	original line 172	1	1	1	1	0	0	1	0	2026-08-25T15:15:41Z	2026-08-25T15:15:41Z	PRRT_kwDOR3YK5M6cIUnX	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-p1-host-model-rungs-that-66618ed7e3a7	docs/hardware/r3v-current-program-status.md	p1 host model rungs that move classified rows without a new gate	7	7	1	7	0	0	7	0	2026-08-25T16:18:47Z	2026-08-25T16:18:48Z	PRRT_kwDOR3YK5M6cJt9j	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-const-float-r300-tcl-bypass-2e978e9a8673	src/amd/r300/common/r300_tcl_bypass_triangle.c	const float r300 tcl bypass triangle varying vertices	2	2	2	2	0	0	2	0	2026-08-25T16:34:14Z	2026-08-26T07:45:23Z	PRRT_kwDOR3YK5M6cKCuK	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-test-c-test-family-emit-deviates-329e7c6d469b	src/amd/r300/common/tests/r300_tcl_bypass_triangle_test.c	test family emit deviates in count words alone void	1	1	1	1	0	0	1	0	2026-08-25T16:34:14Z	2026-08-25T16:34:14Z	PRRT_kwDOR3YK5M6cKCuS	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-p0-blocks-the-next-target-4f7f3b702150	docs/hardware/r3v-current-program-status.md	p0 blocks the next target run	13	13	5	13	0	0	13	0	2026-08-25T16:34:14Z	2026-08-26T05:15:41Z	PRRT_kwDOR3YK5M6cKCuE	unassessed	inspect-current-main-and-history
work-r3v-native-attended-render-shape-c-original-line-70-84c21d05d93e	src/amd/r300/vulkan/tests/r3v_native_attended_render_shape.c	original line 70	1	1	1	1	0	0	1	0	2026-08-25T16:41:43Z	2026-08-25T16:41:43Z	PRRT_kwDOR3YK5M6cKMC_	unassessed	inspect-current-main-and-history
work-r3v-native-attended-render-shape-procedure-md-original-line-99-8d494363904b	docs/hardware/r3v-native-attended-render-shape-procedure.md	original line 99	1	1	1	1	0	0	1	0	2026-08-25T16:41:43Z	2026-08-25T16:41:43Z	PRRT_kwDOR3YK5M6cKMDV	unassessed	inspect-current-main-and-history
work-r3v-native-cell-c-r3v-native-record-tcl-bypass-triangle-c4d5801dfde2	src/amd/r300/vulkan/r3v_native_cell.c	r3v native record tcl bypass triangle vkcommandbuffer commandbuffer	2	2	1	2	0	0	2	0	2026-08-25T16:41:43Z	2026-08-25T16:41:43Z	PRRT_kwDOR3YK5M6cKMDE	unassessed	inspect-current-main-and-history
work-r3v-native-render-shape-args-h-original-line-72-de3bcb6b478a	src/amd/r300/vulkan/tests/r3v_native_render_shape_args.h	original line 72	1	1	1	1	0	0	1	0	2026-08-25T16:41:43Z	2026-08-25T16:41:43Z	PRRT_kwDOR3YK5M6cKMDK	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-render-4a749849e3b6	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle render shape validate	1	1	1	1	0	0	1	0	2026-08-25T17:40:14Z	2026-08-25T17:40:14Z	PRRT_kwDOR3YK5M6cLUoS	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-uint32-t-a0d6f71fa214	src/amd/r300/common/r300_tcl_bypass_triangle.c	uint32 t	1	1	1	1	0	0	1	0	2026-08-25T17:40:14Z	2026-08-25T17:40:14Z	PRRT_kwDOR3YK5M6cLUoW	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-h-struct-r300-triangle-render-shape-e3e5869b4880	src/amd/r300/common/r300_tcl_bypass_triangle.h	struct r300 triangle render shape	2	2	2	2	0	0	2	0	2026-08-25T17:40:14Z	2026-08-28T08:23:08Z	PRRT_kwDOR3YK5M6cLUoP	unassessed	inspect-current-main-and-history
work-r3v-native-attended-render-shape-procedure-md-deviation-there-names-4ce16313f5e1	docs/hardware/r3v-native-attended-render-shape-procedure.md	deviation there names the session not a parameter	1	1	1	1	0	0	1	0	2026-08-25T17:40:14Z	2026-08-25T17:40:14Z	PRRT_kwDOR3YK5M6cLUoL	unassessed	inspect-current-main-and-history
work-r3v-native-cell-c-emit-and-install-triangle-cell-struct-030f25fb3088	src/amd/r300/vulkan/r3v_native_cell.c	emit and install triangle cell struct r3v native device device	2	2	2	2	0	0	2	0	2026-08-25T18:09:36Z	2026-08-25T20:14:25Z	PRRT_kwDOR3YK5M6cL5wo	unassessed	inspect-current-main-and-history
work-r3v-native-h-vk-define-nondisp-handle-casts-r3v-native-87e5ad9b1dec	src/amd/r300/vulkan/r3v_native.h	vk define nondisp handle casts r3v native buffer view base vkbufferview	1	1	1	1	0	0	1	0	2026-08-25T18:09:36Z	2026-08-25T18:09:36Z	PRRT_kwDOR3YK5M6cL5w6	unassessed	inspect-current-main-and-history
work-r3v-native-recording-c-static-bool-b6982d51509f	src/amd/r300/vulkan/r3v_native_recording.c	static bool	1	1	1	1	0	0	1	0	2026-08-25T18:09:36Z	2026-08-25T18:09:36Z	PRRT_kwDOR3YK5M6cL5wu	unassessed	inspect-current-main-and-history
work-r3v-native-image-c-r3v-bindimagememory-vkdevice-device-vkimage-image-381756219a61	src/amd/r300/vulkan/r3v_native_image.c	r3v bindimagememory vkdevice device vkimage image vkdevicememory memory	1	1	1	1	0	0	1	0	2026-08-25T20:14:24Z	2026-08-25T20:14:24Z	PRRT_kwDOR3YK5M6cOnQO	unassessed	inspect-current-main-and-history
work-r3v-native-draw-c-r3v-cmdbeginrenderpass-vkcommandbuffer-commandbuffer-612e6bf76415	src/amd/r300/vulkan/r3v_native_draw.c	r3v cmdbeginrenderpass vkcommandbuffer commandbuffer	2	2	2	2	0	0	2	0	2026-08-25T20:21:28Z	2026-08-25T20:52:14Z	PRRT_kwDOR3YK5M6cOwlq	unassessed	inspect-current-main-and-history
work-agents-md-original-line-5-78b52c499aa1	AGENTS.md	original line 5	1	1	1	1	0	0	1	0	2026-08-25T20:51:35Z	2026-08-25T20:51:35Z	PRRT_kwDOR3YK5M6cPdS1	unassessed	inspect-current-main-and-history
work-agents-md-original-line-16-e0b824ae042e	AGENTS.md	original line 16	1	1	1	1	0	0	1	0	2026-08-25T20:57:20Z	2026-08-25T20:57:20Z	PRRT_kwDOR3YK5M6cPnEh	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-bit-the-ledger-claim-and-a771b43a4e04	docs/hardware/r3v-current-program-status.md	bit the ledger claim and the gate state disagree	1	1	1	1	0	0	1	0	2026-08-26T01:17:13Z	2026-08-26T01:17:13Z	PRRT_kwDOR3YK5M6cTcXk	unassessed	inspect-current-main-and-history
work-r3v-current-program-status-md-first-real-submission-waits-on-09d7084a5cba	docs/hardware/r3v-current-program-status.md	first real submission waits on a planning pass that lands transcripts	3	3	1	3	0	0	3	0	2026-08-26T01:17:13Z	2026-08-26T01:17:14Z	PRRT_kwDOR3YK5M6cTcXg	unassessed	inspect-current-main-and-history
